發生地點,發生時間點,行政區,車種,受傷人數,緯度,經度
臺北市萬華區萬大路461號前0.0公尺,2020/9/1 下午 03:58:00,萬華區,普通重型-機車;自用-小客車,1,25.020781,121.498241
臺北市萬華區萬大路465號前0.0公尺,2020/3/4 下午 04:06:00,萬華區,腳踏自行車-慢車,1,25.020608,121.498098
臺北市萬華區萬大路466號前0.0公尺,2020/7/19 上午 08:47:00,萬華區,普通重型-機車;行人-人,2,25.020046,121.497618
臺北市萬華區萬大路484號前0.0公尺,2020/8/4 上午 07:30:00,萬華區,普通重型-機車;自用-小客車,1,25.01973,121.49752
臺北市萬華區萬大路486巷46弄24號前0.0公尺,2020/10/9 上午 09:41:00,萬華區,行人-人,1,25.020893,121.495985
臺北市萬華區萬大路486巷49號前0.0公尺,2020/4/18 上午 06:29:00,萬華區,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,1,25.020313,121.496165
臺北市萬華區萬大路493巷12弄1號前0.0公尺,2020/7/12 上午 10:04:00,萬華區,行人-人;自用-小客車,1,25.019823,121.498263
臺北市萬華區萬大路493巷32號前0.0公尺,2020/11/3 上午 08:46:00,萬華區,自用-小客車;行人-人,1,25.019854,121.498826
臺北市萬華區萬大路507號前0.0公尺,2020/11/17 上午 08:32:00,萬華區,自用-小客車;普通重型-機車,1,25.01979,121.49765
臺北市萬華區萬大路531號前0.0公尺,2020/3/28 上午 03:41:00,萬華區,自用-小客車;普通重型-機車,1,25.018571,121.496964
臺北市萬華區萬大路531號前0.0公尺,2020/1/13 下午 07:04:00,萬華區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.018744,121.496924
臺北市萬華區萬大路85巷8號前0.0公尺,2020/7/28 上午 08:37:00,萬華區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.030298,121.501085
臺北市萬華區萬大路前0.0公尺,2020/5/4 下午 04:24:00,萬華區,腳踏自行車-慢車,1,25.016169,121.492999
臺北市萬華區萬大路前0.0公尺,2020/8/26 下午 01:09:00,萬華區,普通重型-機車;自用-小貨車(含客、貨兩用),1,25.017972,121.496623
臺北市萬華區萬青街 / 臺北市萬華區萬大路,2020/7/14 下午 02:00:00,萬華區,普通重型-機車;普通重型-機車,2,25.023535,121.50158
臺北市萬華區萬青街 / 臺北市萬華區萬大路,2020/6/3 上午 06:40:00,萬華區,普通重型-機車;普通重型-機車;乘客-人,3,25.02542,121.501742
臺北市萬華區萬青街 / 臺北市萬華區萬大路,2020/2/9 下午 02:57:00,萬華區,普通重型-機車;自用-小客車,1,25.025423,121.501745
臺北市萬華區梧州街 / 臺北市萬華區梧州街,2020/8/2 上午 01:52:00,萬華區,普通重型-機車;自用-小客車,1,25.037876,121.497653
臺北市萬華區梧州街46號前0.0公尺,2020/7/15 上午 09:38:00,萬華區,自用-小客車;行人-人,1,25.036232,121.497588
臺北市萬華區武昌街2段 / 臺北市萬華區環河南路1段,2020/4/13 下午 12:26:00,萬華區,自用-小客車;普通重型-機車,1,25.045637,121.502658
臺北市萬華區武昌街2段 / 臺北市萬華區武昌街2段,2020/3/2 上午 07:20:00,萬華區,普通重型-機車;計程車-小客車;乘客-人,1,25.045348,121.504088
臺北市萬華區武昌街2段 / 臺北市萬華區武昌街2段,2020/6/12 下午 04:33:00,萬華區,普通重型-機車;普通重型-機車;乘客-人,3,25.045362,121.504075
臺北市萬華區武昌街2段 / 臺北市萬華區武昌街2段,2020/10/11 下午 11:34:00,萬華區,普通重型-機車;普通重型-機車,1,25.045373,121.504107
臺北市萬華區武昌街2段16號前0.0公尺,2020/12/23 下午 04:02:00,萬華區,乘客-人;計程車-小客車;普通重型-機車,1,25.044449,121.508156
臺北市萬華區武昌街2段84號前0.0公尺,2020/9/20 上午 02:17:00,萬華區,普通輕型-機車;自用-小客車;乘客-人,2,25.044938,121.505891
臺北市萬華區武成街 / 臺北市萬華區武成街,2020/6/5 上午 07:10:00,萬華區,普通重型-機車;普通重型-機車,2,25.01853,121.494458
臺北市萬華區武成街 / 臺北市萬華區武成街,2020/7/29 上午 11:13:00,萬華區,普通重型-機車;租賃車-小客車,1,25.018836,121.49484
臺北市萬華區武成街 / 臺北市萬華區武成街,2020/3/10 上午 07:22:00,萬華區,普通重型-機車;普通重型-機車,2,25.019372,121.494452
臺北市萬華區武成街 / 臺北市萬華區武成街,2020/3/2 上午 09:30:00,萬華區,普通重型-機車;普通輕型-機車,2,25.019488,121.49381
臺北市萬華區武成街56巷12號前0.0公尺,2020/10/13 上午 05:50:00,萬華區,普通重型-機車;行人-人,1,25.018995,121.494942
臺北市萬華區西藏路 / 臺北市萬華區寶興街,2020/12/31 上午 11:42:00,萬華區,自用-小客車;普通重型-機車,1,25.0284,121.492357
臺北市萬華區西藏路 / 臺北市萬華區寶興街,2020/7/10 下午 06:09:00,萬華區,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,2,25.028446,121.492188
臺北市萬華區西藏路 / 臺北市萬華區艋舺大道,2020/1/22 下午 07:07:00,萬華區,普通重型-機車;普通重型-機車,1,25.028855,121.492032
臺北市萬華區西藏路 / 臺北市萬華區艋舺大道,2020/2/4 下午 06:34:00,萬華區,普通重型-機車;普通重型-機車,2,25.028995,121.491469
臺北市萬華區西藏路 / 臺北市萬華區艋舺大道,2020/8/12 下午 08:31:00,萬華區,自用-小客車,1,25.029001,121.491478
臺北市萬華區西藏路 / 臺北市萬華區艋舺大道,2020/10/24 上午 09:06:00,萬華區,普通重型-機車;自用-小客車;乘客-人,2,25.029001,121.491478
臺北市萬華區西藏路 / 臺北市萬華區艋舺大道,2020/4/27 上午 08:06:00,萬華區,普通重型-機車;自用-小貨車(含客、貨兩用),1,25.029091,121.491504
臺北市萬華區西藏路 / 臺北市萬華區青年路,2020/10/12 上午 09:48:00,萬華區,計程車-小客車;普通重型-機車,1,25.02529,121.503864
臺北市萬華區西藏路 / 臺北市萬華區雙園街,2020/8/15 下午 02:56:00,萬華區,自用-小客車;普通重型-機車,1,25.028635,121.494333
臺北市萬華區西藏路 / 臺北市萬華區萬大路,2020/8/7 下午 07:25:00,萬華區,普通重型-機車;自用-小客車,1,25.025667,121.503548
臺北市萬華區西藏路 / 臺北市萬華區萬大路,2020/12/21 上午 08:38:00,萬華區,普通重型-機車;普通重型-機車;乘客-人,3,25.027536,121.499822
臺北市萬華區西藏路 / 臺北市萬華區萬大路,2020/11/5 上午 07:09:00,萬華區,小型輕型-機車;普通重型-機車,2,25.02786,121.499851
臺北市萬華區西藏路 / 臺北市萬華區萬大路,2020/1/22 上午 11:50:00,萬華區,普通重型-機車;普通重型-機車,1,25.02941,121.500663
臺北市萬華區西藏路 / 臺北市萬華區萬大路,2020/9/22 下午 05:25:00,萬華區,普通重型-機車;普通重型-機車,1,25.029464,121.500695
臺北市萬華區西藏路 / 臺北市萬華區萬大路,2020/12/3 下午 07:37:00,萬華區,普通重型-機車;普通重型-機車,2,25.029477,121.500469
臺北市萬華區西藏路 / 臺北市萬華區萬大路,2020/7/6 上午 11:27:00,萬華區,普通重型-機車;普通重型-機車,2,25.02953,121.500786
臺北市萬華區西藏路 / 臺北市萬華區萬大路,2020/10/8 下午 03:09:00,萬華區,自用-小貨車(含客、貨兩用);腳踏自行車-慢車,1,25.029734,121.501869
臺北市萬華區西藏路 / 臺北市萬華區西藏路,2020/1/14 下午 05:36:00,萬華區,普通輕型-機車;行人-人,1,25.02732,121.502911
臺北市萬華區西藏路 / 臺北市萬華區西藏路,2020/2/24 上午 09:59:00,萬華區,自用-小客車;普通重型-機車,1,25.028497,121.49336
臺北市萬華區西藏路 / 臺北市萬華區西藏路,2020/7/20 下午 04:04:00,萬華區,自用-小貨車(含客、貨兩用);大型重型2(250-550C.C.)-機車,1,25.029595,121.502335
臺北市萬華區西藏路 / 臺北市萬華區西藏路,2020/2/24 上午 07:44:00,萬華區,行人-人;計程車-小客車,1,25.029612,121.502318
臺北市萬華區西藏路 / 臺北市萬華區西藏路,2020/1/22 上午 10:15:00,萬華區,腳踏自行車-慢車;普通重型-機車,2,25.029628,121.502307
臺北市萬華區西藏路 / 臺北市萬華區西藏路,2020/1/12 上午 10:54:00,萬華區,計程車-小客車;普通重型-機車,1,25.029637,121.502325
臺北市萬華區西藏路 / 臺北市萬華區西藏路,2020/11/30 上午 06:29:00,萬華區,計程車-小客車;普通重型-機車,1,25.029804,121.502304
臺北市萬華區西藏路 / 臺北市萬華區西藏路,2020/12/5 上午 10:03:00,萬華區,其他慢車-慢車;普通重型-機車,1,25.03006,121.490623
臺北市萬華區西藏路 / 臺北市萬華區西園路2段,2020/2/22 下午 07:12:00,萬華區,普通重型-機車,1,25.028629,121.494373
臺北市萬華區西藏路 / 臺北市萬華區西園路2段,2020/9/29 下午 07:37:00,萬華區,計程車-小客車;普通重型-機車,1,25.028702,121.495816
臺北市萬華區西藏路 / 臺北市萬華區西園路2段,2020/3/21 下午 06:59:00,萬華區,計程車-小客車;普通重型-機車,1,25.028728,121.495691
臺北市萬華區西藏路 / 臺北市萬華區中華路2段,2020/9/24 下午 05:33:00,萬華區,行人-人,1,25.026743,121.503273
臺北市萬華區西藏路 / 臺北市萬華區中華路2段,2020/6/4 上午 07:30:00,萬華區,自用-小客車;普通重型-機車;乘客-人,2,25.029956,121.504145
臺北市萬華區西藏路 / 臺北市萬華區中華路2段,2020/8/10 下午 01:56:00,萬華區,自用-小客車;普通重型-機車,1,25.030052,121.504047
臺北市萬華區西藏路117號前0.0公尺,2020/5/17 下午 07:44:00,萬華區,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,2,25.029697,121.502811
臺北市萬華區西藏路125巷11號前0.0公尺,2020/8/8 下午 02:43:00,萬華區,普通重型-機車;自用-小客車,1,25.028769,121.502497
臺北市萬華區西藏路125巷22號前0.0公尺,2020/9/13 下午 06:35:00,萬華區,普通重型-機車;自用-小客車,1,25.026947,121.503054
臺北市萬華區西藏路201號前0.0公尺,2020/4/1 下午 06:55:00,萬華區,普通重型-機車;普通重型-機車,2,25.029107,121.498835
臺北市萬華區西藏路201號前0.0公尺,2020/6/29 下午 12:19:00,萬華區,普通重型-機車;自用-小客車,1,25.029358,121.498943
臺北市萬華區西藏路201號前0.0公尺,2020/9/16 下午 04:44:00,萬華區,普通重型-機車;普通重型-機車,1,25.029363,121.498606
臺北市萬華區西藏路219號前0.0公尺,2020/11/4 下午 08:16:00,萬華區,普通重型-機車,1,25.028723,121.494961
臺北市萬華區西藏路232號前0.0公尺,2020/7/28 下午 04:40:00,萬華區,計程車-小客車;普通重型-機車,1,25.029713,121.502059
臺北市萬華區西藏路254號前0.0公尺,2020/6/20 下午 02:17:00,萬華區,普通重型-機車;自用-小客車;乘客-人,2,25.029648,121.501746
臺北市萬華區西藏路254號前0.0公尺,2020/9/19 下午 05:05:00,萬華區,自用-小客車;普通重型-機車;普通重型-機車,2,25.029649,121.501629
臺北市萬華區西藏路342號前0.0公尺,2020/8/20 下午 06:37:00,萬華區,自用-小貨車(含客、貨兩用);腳踏自行車-慢車,1,25.029442,121.499578
臺北市萬華區西藏路430號前0.0公尺,2020/10/4 上午 11:19:00,萬華區,自用-小客車;普通重型-機車;乘客-人,2,25.029262,121.497126
臺北市萬華區西藏路446號前0.0公尺,2020/2/19 下午 05:15:00,萬華區,自用-小客車;普通重型-機車,1,25.029065,121.49673
臺北市萬華區西藏路446號前0.0公尺,2020/12/5 下午 04:03:00,萬華區,自用-小客車;普通重型-機車;其他人-人,2,25.029083,121.496933
臺北市萬華區西藏路500號前0.0公尺,2020/12/23 下午 07:41:00,萬華區,普通重型-機車;自用-小客車;乘客-人,2,25.028731,121.494025
臺北市萬華區西藏路522號前0.0公尺,2020/9/2 上午 05:03:00,萬華區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.028623,121.49314
臺北市萬華區西藏路548號前0.0公尺,2020/4/7 上午 08:03:00,萬華區,普通重型-機車;自用-小客車,1,25.029001,121.491478
臺北市萬華區西藏路554號前0.0公尺,2020/10/29 上午 08:05:00,萬華區,普通重型-機車;普通重型-機車,2,25.028742,121.491961
臺北市萬華區西藏路前0.0公尺,2020/11/10 下午 09:23:00,萬華區,普通重型-機車;計程車-小客車,1,25.030211,121.490537
臺北市萬華區西昌街 / 臺北市萬華區長沙街2段,2020/8/12 上午 03:30:00,萬華區,計程車-小客車;普通重型-機車;自用-小客車,1,25.040921,121.50074
臺北市萬華區西昌街 / 臺北市萬華區長沙街2段,2020/10/22 上午 01:06:00,萬華區,普通重型-機車;普通重型-機車;乘客-人,3,25.040944,121.500734
臺北市萬華區西昌街 / 臺北市萬華區桂林路,2020/4/27 下午 06:15:00,萬華區,計程車-小客車;行人-人,1,25.038445,121.500534
臺北市萬華區西昌街 / 臺北市萬華區桂林路,2020/10/19 下午 08:13:00,萬華區,普通重型-機車;普通重型-機車,2,25.038463,121.500587
臺北市萬華區西昌街 / 臺北市萬華區桂林路,2020/7/18 上午 08:29:00,萬華區,普通重型-機車,1,25.038479,121.500617
臺北市萬華區西昌街 / 臺北市萬華區內江街,2020/12/12 下午 06:25:00,萬華區,自用-小客車;行人-人,1,25.041759,121.500881
臺北市萬華區西昌街42號前0.0公尺,2020/11/10 下午 10:15:00,萬華區,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,1,25.042303,121.500684
臺北市萬華區西寧南路 / 臺北市萬華區長沙街2段,2020/4/18 下午 06:38:00,萬華區,腳踏自行車-慢車;普通重型-機車,2,25.040668,121.506048
臺北市萬華區西寧南路 / 臺北市萬華區長沙街2段,2020/9/9 下午 02:10:00,萬華區,普通重型-機車;行人-人,1,25.040668,121.506048
臺北市萬華區西寧南路 / 臺北市萬華區長沙街2段,2020/10/24 下午 03:00:00,萬華區,普通重型-機車;普通重型-機車,2,25.040668,121.506048
臺北市萬華區西寧南路 / 臺北市萬華區長沙街2段,2020/1/15 下午 10:37:00,萬華區,普通重型-機車;普通重型-機車,1,25.04067,121.506052
臺北市萬華區西寧南路 / 臺北市萬華區長沙街2段,2020/3/27 下午 04:49:00,萬華區,普通重型-機車;計程車-小客車,1,25.040702,121.506042
臺北市萬華區西寧南路 / 臺北市萬華區長沙街2段,2020/12/27 下午 04:56:00,萬華區,普通重型-機車;普通重型-機車,2,25.040693,121.506146
臺北市萬華區西寧南路 / 臺北市萬華區峨眉街,2020/2/24 下午 05:45:00,萬華區,普通重型-機車,1,25.043604,121.506172
臺北市萬華區西寧南路 / 臺北市萬華區峨眉街,2020/12/23 下午 03:20:00,萬華區,普通重型-機車;自用-小客車,1,25.043613,121.506182
臺北市萬華區西寧南路 / 臺北市萬華區峨眉街,2020/6/24 下午 05:42:00,萬華區,租賃車-小客車;普通重型-機車,1,25.043656,121.506178
臺北市萬華區西寧南路 / 臺北市萬華區峨眉街,2020/4/18 上午 10:26:00,萬華區,普通重型-機車;普通重型-機車;乘客-人,3,25.043665,121.506207
臺北市萬華區西寧南路 / 臺北市萬華區貴陽街2段,2020/5/3 下午 12:40:00,萬華區,普通重型-機車;普通重型-機車;乘客-人,2,25.039364,121.506219
臺北市萬華區西寧南路 / 臺北市萬華區貴陽街2段,2020/5/18 下午 08:36:00,萬華區,普通重型-機車;普通輕型-機車,2,25.039397,121.506213
臺北市萬華區西寧南路 / 臺北市萬華區貴陽街2段,2020/10/8 下午 07:16:00,萬華區,自用-小客車;普通重型-機車,1,25.039448,121.506237
臺北市萬華區西寧南路 / 臺北市萬華區漢口街2段,2020/6/19 上午 09:26:00,萬華區,普通重型-機車;普通重型-機車,1,25.045703,121.506737
臺北市萬華區西寧南路 / 臺北市萬華區開封街2段,2020/1/11 下午 12:00:00,萬華區,計程車-小客車;普通重型-機車,1,25.046507,121.507053
臺北市萬華區西寧南路 / 臺北市萬華區開封街2段,2020/5/14 下午 10:13:00,萬華區,普通重型-機車;普通重型-機車,1,25.046566,121.507039
臺北市萬華區西寧南路 / 臺北市萬華區開封街2段,2020/1/5 下午 08:14:00,萬華區,自用-小客車;行人-人,1,25.046577,121.507019
臺北市萬華區西寧南路 / 臺北市萬華區洛陽街,2020/3/26 下午 06:45:00,萬華區,普通重型-機車;普通重型-機車,2,25.047621,121.507298
臺北市萬華區西寧南路 / 臺北市萬華區洛陽街,2020/4/15 上午 09:52:00,萬華區,普通重型-機車;計程車-小客車,1,25.047606,121.507295
